Date_Time,UNIT_NAME,LOAD_CATAGORY,LOAD_ID,LOAD_TRAFFX100,LOAD_CS_AMOUNT
12.25.2007 09:00:00,UNIT03LOC1,PASSING IP,21,0,0
12.25.2007 09:00:00,UNIT03LOC1,INT SCP,56,12580,6863
12.25.2007 09:00:00,UNIT03LOC1,INTERNAL,1,13815,7587
12.25.2007 09:00:00,UNIT03LOC1,ISC INIT,78,0,0
12.25.2007 09:00:00,UNIT03LOC1,ISC INIT INT,79,0,0
12.25.2007 09:00:00,UNIT03LOC1,ISC ARRIVE,80,0,0
12.25.2007 09:00:00,UNIT03LOC1,ISC ARRIVE INT,81,0,0
12.25.2007 09:00:00,UNIT03LOC1,GATE TECH1 INIT,24,137275,74897
12.25.2007 09:00:00,UNIT03LOC1,GATE TECH1 ARRIVE,27,158085,63566
12.25.2007 09:00:00,UNIT03LOC1,GATE TECH2 INIT,25,0,0
12.25.2007 09:00:00,UNIT03LOC1,GATE TECH2 ARRIVE,28,0,0
12.25.2007 09:00:00,UNIT03LOC1,GATE PASSING,26,183645,86243
12.25.2007 09:00:00,UNIT03LOC1,GATE INIT,29,142925,80008
12.25.2007 09:00:00,UNIT03LOC1,MO CSS,23,140235,74008
12.25.2007 09:00:00,UNIT03LOC1,INIT SCP,51,128685,72123
12.25.2007 09:00:00,UNIT03LOC1,INIT INIT,3,115585,59645
12.25.2007 09:00:00,UNIT03LOC1,INIT VIDEO,47,0,0
12.25.2007 09:00:00,UNIT03LOC1,INITINATING,5,137285,78797
12.25.2007 09:00:00,UNIT03LOC1,INIT SCP,54,2355,1434
12.25.2007 09:00:00,UNIT03LOC1,INIT VIDEO,50,0,0
12.25.2007 09:00:00,UNIT03LOC1,INIT,8,142935,80023
12.25.2007 09:00:00,UNIT03LOC1,INIT IP,20,0,0
12.25.2007 09:00:00,UNIT03LOC1,INITNOHO,46,140885,83370
12.25.2007 09:00:00,UNIT03LOC1,PBX INIT,9,0,0
12.25.2007 09:00:00,UNIT03LOC1,PBX ARRIVE,10,0,0
12.25.2007 09:00:00,UNIT03LOC1,SCP INIT,15,0,0
12.25.2007 09:00:00,UNIT03LOC1,SCP SERVICE,31,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP INC,76,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP MM INC,84,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP MM INIT,82,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP MM INIT,85,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP MM ARRIVE,83,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP INIT,74,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP INIT,77,0,0
12.25.2007 09:00:00,UNIT03LOC1,TSIP ARRIVE,75,0,0
12.25.2007 09:00:00,UNIT03LOC1,ARRIVE SCP,52,945,655
12.25.2007 09:00:00,UNIT03LOC1,ARRIVE INC,4,143505,56330
12.25.2007 09:00:00,UNIT03LOC1,ARRIVE VIDEO,48,0,0
12.25.2007 09:00:00,UNIT03LOC1,ARRIVEINATING,7,158115,63705
12.25.2007 09:00:00,UNIT03LOC1,PASSING,2,25355,17267
12.25.2007 09:00:00,UNIT03LOC1,VMS INIT,11,0,0
12.25.2007 09:00:00,UNIT03LOC1,VMS ARRIVE,12,0,0
12.25.2007 09:00:00,UNIT03LOC1,CS TECH1INIT INIT,94,118780,61806
12.25.2007 09:00:00,UNIT03LOC1,CS TECH2INIT INIT,97,0,0
12.25.2007 09:00:00,UNIT03LOC1,CS INC TECH1ARRIVE,98,138540,51636
12.25.2007 09:00:00,UNIT03LOC1,CS INC TECH2ARRIVE,99,0,5
12.25.2007 09:00:00,UNIT03LOC1,CS PASSING,90,173400,79692
12.25.2007 09:00:00,UNIT03LOC1,CS INT TECH1-TECH1,92,14190,7492
12.25.2007 09:00:00,UNIT03LOC1,CS INT TECH1-TECH2,93,0,0
12.25.2007 09:00:00,UNIT03LOC1,CS INT TECH2-TECH1,95,0,0
12.25.2007 09:00:00,UNIT03LOC1,CS INT TECH2-TECH2,96,0,0
12.25.2007 09:00:00,UNIT03LOC1,CS INIT TECH1,86,140225,77882
12.25.2007 09:00:00,UNIT03LOC1,CS INIT TECH2,88,0,0
12.25.2007 09:00:00,UNIT03LOC1,CS INIT,91,140885,83370
12.25.2007 09:00:00,UNIT03LOC1,CS ARRIVE TECH1,87,153515,59101
12.25.2007 09:00:00,UNIT03LOC1,CS ARRIVE TECH2,89,0,5
12.25.2007 09:00:00,UNIT03LOC1,CS PASSING,100,20040,15302
12.25.2007 10:00:00,UNIT03LOC1,---,19,0,0
12.25.2007 10:00:00,UNIT03LOC1,---,18,0,0
12.25.2007 10:00:00,UNIT03LOC1,TECH1 INTERNAL,37,15260,8088
12.25.2007 10:00:00,UNIT03LOC1,TECH1 INIT,34,152015,85571
12.25.2007 10:00:00,UNIT03LOC1,TECH1 INIT INIT,40,129095,66874
12.25.2007 10:00:00,UNIT03LOC1,TECH1 ARRIVE,35,168620,64716
12.25.2007 10:00:00,UNIT03LOC1,TECH1-TECH2 INT,38,0,0
12.25.2007 10:00:00,UNIT03LOC1,TECH2 INTERNAL,36,0,0
12.25.2007 10:00:00,UNIT03LOC1,TECH2 INIT,32,0,0
12.25.2007 10:00:00,UNIT03LOC1,TECH2 INIT INIT,41,0,0
12.25.2007 10:00:00,UNIT03LOC1,TECH2 ARRIVE,33,0,3
12.25.2007 10:00:00,UNIT03LOC1,TECH2-TECH1 INT,39,0,0
12.25.2007 10:00:00,UNIT03LOC1,A CATEGORY,156,0,0
12.25.2007 10:00:00,UNIT03LOC1,RADIO-IF CSS,22,313700,140776
12.25.2007 10:00:00,UNIT03LOC1,B CATEGORY,157,0,0
12.25.2007 10:00:00,UNIT03LOC1,C CATEGORY,158,0,0
12.25.2007 10:00:00,UNIT03LOC1,CMN MODE,30,0,0
12.25.2007 10:00:00,UNIT03LOC1,D CATEGORY,159,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS TECH1INIT INIT,109,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS TECH2-TECH1,110,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS TECH2-TECH2,111,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS TECH2INIT INIT,112,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS CSS,17,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS INC-TECH1ARRIVE,113,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS INC-TECH2ARRIVE,114,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS PASSING,105,0,6
12.25.2007 10:00:00,UNIT03LOC1,PS INT TECH1-TECH1,107,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS INT TECH1-TECH2,108,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS INIT TECH1,101,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS INIT TECH2,103,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS INIT,106,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS ARRIVE TECH1,102,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS ARRIVE TECH2,104,0,0
12.25.2007 10:00:00,UNIT03LOC1,PS PASSING,115,0,0
12.25.2007 10:00:00,UNIT03LOC1,DEVICE INIT,16,1685,5396
12.25.2007 10:00:00,UNIT03LOC1,E CATEGORY,160,0,0
12.25.2007 10:00:00,UNIT03LOC1,IMSC HO INC,13,8310,4838
12.25.2007 10:00:00,UNIT03LOC1,IMSC HO INIT,14,6735,4582
12.25.2007 10:00:00,UNIT03LOC1,INC TECH1 ARRIVE,42,152435,56657
12.25.2007 10:00:00,UNIT03LOC1,INC TECH2 ARRIVE,43,0,3
12.25.2007 10:00:00,UNIT03LOC1,INC SCP,53,0,0
12.25.2007 10:00:00,UNIT03LOC1,INC INIT,44,30495,22773
12.25.2007 10:00:00,UNIT03LOC1,INC VIDEO,49,0,6
12.25.2007 10:00:00,UNIT03LOC1,INCNOHO,45,199435,93529
12.25.2007 10:00:00,UNIT03LOC1,PASSING,6,210860,100539
12.25.2007 10:00:00,UNIT03LOC1,PASSING IP,21,0,0
12.25.2007 10:00:00,UNIT03LOC1,INT SCP,56,13670,7424
12.25.2007 10:00:00,UNIT03LOC1,INTERNAL,1,14955,8207
12.25.2007 10:00:00,UNIT03LOC1,ISC INIT,78,0,0
12.25.2007 10:00:00,UNIT03LOC1,ISC INIT INT,79,0,0
12.25.2007 10:00:00,UNIT03LOC1,ISC ARRIVE,80,0,0
12.25.2007 10:00:00,UNIT03LOC1,ISC ARRIVE INT,81,0,0
12.25.2007 10:00:00,UNIT03LOC1,GATE TECH1 INIT,24,149345,80811
12.25.2007 10:00:00,UNIT03LOC1,GATE TECH1 ARRIVE,27,173590,69792
12.25.2007 10:00:00,UNIT03LOC1,GATE TECH2 INIT,25,0,0
12.25.2007 10:00:00,UNIT03LOC1,GATE TECH2 ARRIVE,28,0,0
12.25.2007 10:00:00,UNIT03LOC1,GATE PASSING,26,210845,100539
12.25.2007 10:00:00,UNIT03LOC1,GATE INIT,29,163905,91558
12.25.2007 10:00:00,UNIT03LOC1,MO CSS,23,152025,79830
12.25.2007 10:00:00,UNIT03LOC1,INIT SCP,51,139665,77882
12.25.2007 10:00:00,UNIT03LOC1,INIT INIT,3,126315,64744
12.25.2007 10:00:00,UNIT03LOC1,INIT VIDEO,47,0,0
12.25.2007 10:00:00,UNIT03LOC1,INITINATING,5,149350,85295
12.25.2007 10:00:00,UNIT03LOC1,INIT SCP,54,3365,1849
12.25.2007 10:00:00,UNIT03LOC1,INIT VIDEO,50,0,0
12.25.2007 10:00:00,UNIT03LOC1,INIT,8,163965,91578
12.25.2007 10:00:00,UNIT03LOC1,INIT IP,20,0,0
12.25.2007 10:00:00,UNIT03LOC1,INITNOHO,46,161610,95401
12.25.2007 10:00:00,UNIT03LOC1,PBX INIT,9,0,0
12.25.2007 10:00:00,UNIT03LOC1,PBX ARRIVE,10,0,0
12.25.2007 10:00:00,UNIT03LOC1,SCP INIT,15,0,0
12.25.2007 10:00:00,UNIT03LOC1,SCP SERVICE,31,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP INC,76,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP MM INC,84,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP MM INIT,82,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP MM INIT,85,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP MM ARRIVE,83,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP INIT,74,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP INIT,77,0,0
12.25.2007 10:00:00,UNIT03LOC1,TSIP ARRIVE,75,0,0
12.25.2007 10:00:00,UNIT03LOC1,ARRIVE SCP,52,1280,792
12.25.2007 10:00:00,UNIT03LOC1,ARRIVE INC,4,157695,61956
12.25.2007 10:00:00,UNIT03LOC1,ARRIVE VIDEO,48,0,0
12.25.2007 10:00:00,UNIT03LOC1,ARRIVEINATING,7,173630,69966
12.25.2007 10:00:00,UNIT03LOC1,PASSING,2,36315,24593
12.25.2007 10:00:00,UNIT03LOC1,VMS INIT,11,0,0
12.25.2007 10:00:00,UNIT03LOC1,VMS ARRIVE,12,0,0
12.25.2007 10:00:00,UNIT03LOC1,CS TECH1INIT INIT,94,129095,66874
12.25.2007 10:00:00,UNIT03LOC1,CS TECH2INIT INIT,97,0,0
12.25.2007 10:00:00,UNIT03LOC1,CS INC TECH1ARRIVE,98,152435,56657
12.25.2007 10:00:00,UNIT03LOC1,CS INC TECH2ARRIVE,99,0,3
12.25.2007 10:00:00,UNIT03LOC1,CS PASSING,90,199435,93523
12.25.2007 10:00:00,UNIT03LOC1,CS INT TECH1-TECH1,92,15260,8088
12.25.2007 10:00:00,UNIT03LOC1,CS INT TECH1-TECH2,93,0,0
12.25.2007 10:00:00,UNIT03LOC1,CS INT TECH2-TECH1,95,0,0
12.25.2007 10:00:00,UNIT03LOC1,CS INT TECH2-TECH2,96,0,0
12.25.2007 10:00:00,UNIT03LOC1,CS INIT TECH1,86,152015,84292
12.25.2007 10:00:00,UNIT03LOC1,CS INIT TECH2,88,0,0
12.25.2007 10:00:00,UNIT03LOC1,CS INIT,91,161610,95401
12.25.2007 10:00:00,UNIT03LOC1,CS ARRIVE TECH1,87,168620,64716
12.25.2007 10:00:00,UNIT03LOC1,CS ARRIVE TECH2,89,0,3
12.25.2007 10:00:00,UNIT03LOC1,CS PASSING,100,30495,22773
12.25.2007 11:00:00,UNIT03LOC1,---,18,0,0
12.25.2007 11:00:00,UNIT03LOC1,---,19,0,0
12.25.2007 11:00:00,UNIT03LOC1,TECH1 INTERNAL,37,15275,7539
12.25.2007 11:00:00,UNIT03LOC1,TECH1 INIT,34,153000,85166
12.25.2007 11:00:00,UNIT03LOC1,TECH1 INIT INIT,40,130485,67480
12.25.2007 11:00:00,UNIT03LOC1,TECH1 ARRIVE,35,176630,64703
12.25.2007 11:00:00,UNIT03LOC1,TECH1-TECH2 INT,38,0,0
12.25.2007 11:00:00,UNIT03LOC1,TECH2 INTERNAL,36,0,0
12.25.2007 11:00:00,UNIT03LOC1,TECH2 INIT,32,0,2
12.25.2007 11:00:00,UNIT03LOC1,TECH2 INIT INIT,41,0,2
12.25.2007 11:00:00,UNIT03LOC1,TECH2 ARRIVE,33,5,3
12.25.2007 11:00:00,UNIT03LOC1,TECH2-TECH1 INT,39,0,0
12.25.2007 11:00:00,UNIT03LOC1,A CATEGORY,156,0,0
12.25.2007 11:00:00,UNIT03LOC1,RADIO-IF CSS,22,323890,141366
12.25.2007 11:00:00,UNIT03LOC1,B CATEGORY,157,0,0
12.25.2007 11:00:00,UNIT03LOC1,C CATEGORY,158,0,0
12.25.2007 11:00:00,UNIT03LOC1,CMN MODE,30,0,0
12.25.2007 11:00:00,UNIT03LOC1,D CATEGORY,159,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS TECH1INIT INIT,109,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS TECH2-TECH1,110,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS TECH2-TECH2,111,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS TECH2INIT INIT,112,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS CSS,17,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS INC-TECH1ARRIVE,113,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS INC-TECH2ARRIVE,114,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS PASSING,105,0,4
12.25.2007 11:00:00,UNIT03LOC1,PS INT TECH1-TECH1,107,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS INT TECH1-TECH2,108,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS INIT TECH1,101,0,3
12.25.2007 11:00:00,UNIT03LOC1,PS INIT TECH2,103,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS INIT,106,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS ARRIVE TECH1,102,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS ARRIVE TECH2,104,0,0
12.25.2007 11:00:00,UNIT03LOC1,PS PASSING,115,0,0
12.25.2007 11:00:00,UNIT03LOC1,DEVICE INIT,16,1460,4744
12.25.2007 11:00:00,UNIT03LOC1,E CATEGORY,160,0,0
12.25.2007 11:00:00,UNIT03LOC1,IMSC HO INC,13,9510,4958
12.25.2007 11:00:00,UNIT03LOC1,IMSC HO INIT,14,6610,4574
12.25.2007 11:00:00,UNIT03LOC1,INC TECH1 ARRIVE,42,159710,57209
12.25.2007 11:00:00,UNIT03LOC1,INC TECH2 ARRIVE,43,0,3
12.25.2007 11:00:00,UNIT03LOC1,INC SCP,53,0,0
12.25.2007 11:00:00,UNIT03LOC1,INC INIT,44,43410,29037
12.25.2007 11:00:00,UNIT03LOC1,INC VIDEO,49,0,4
12.25.2007 11:00:00,UNIT03LOC1,INCNOHO,45,220445,101251
12.25.2007 11:00:00,UNIT03LOC1,PASSING,6,232950,108402
12.25.2007 11:00:00,UNIT03LOC1,PASSING IP,21,0,0
12.25.2007 11:00:00,UNIT03LOC1,INT SCP,56,13975,6959
12.25.2007 11:00:00,UNIT03LOC1,INTERNAL,1,14950,7671
12.25.2007 11:00:00,UNIT03LOC1,ISC INIT,78,0,0
12.25.2007 11:00:00,UNIT03LOC1,ISC INIT INT,79,0,0
12.25.2007 11:00:00,UNIT03LOC1,ISC ARRIVE,80,0,0
12.25.2007 11:00:00,UNIT03LOC1,ISC ARRIVE INT,81,0,0
12.25.2007 11:00:00,UNIT03LOC1,GATE TECH1 INIT,24,149830,80594
12.25.2007 11:00:00,UNIT03LOC1,GATE TECH1 ARRIVE,27,182870,69866
12.25.2007 11:00:00,UNIT03LOC1,GATE TECH2 INIT,25,0,1
12.25.2007 11:00:00,UNIT03LOC1,GATE TECH2 ARRIVE,28,5,1
12.25.2007 11:00:00,UNIT03LOC1,GATE PASSING,26,232950,108402
12.25.2007 11:00:00,UNIT03LOC1,GATE INIT,29,177705,97175
12.25.2007 11:00:00,UNIT03LOC1,MO CSS,23,153010,79707
12.25.2007 11:00:00,UNIT03LOC1,INIT SCP,51,140850,77750
12.25.2007 11:00:00,UNIT03LOC1,INIT INIT,3,127250,65116
12.25.2007 11:00:00,UNIT03LOC1,INIT VIDEO,47,0,0
12.25.2007 11:00:00,UNIT03LOC1,INITINATING,5,149900,84835
12.25.2007 11:00:00,UNIT03LOC1,INIT SCP,54,2560,1697
12.25.2007 11:00:00,UNIT03LOC1,INIT VIDEO,50,0,0
12.25.2007 11:00:00,UNIT03LOC1,INIT,8,177795,97194
12.25.2007 11:00:00,UNIT03LOC1,INIT IP,20,0,0
12.25.2007 11:00:00,UNIT03LOC1,INITNOHO,46,175570,101583
12.25.2007 11:00:00,UNIT03LOC1,PBX INIT,9,0,0
12.25.2007 11:00:00,UNIT03LOC1,PBX ARRIVE,10,0,0
12.25.2007 11:00:00,UNIT03LOC1,SCP INIT,15,0,0
12.25.2007 11:00:00,UNIT03LOC1,SCP SERVICE,31,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP INC,76,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP MM INC,84,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP MM INIT,82,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP MM INIT,85,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP MM ARRIVE,83,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP INIT,74,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP INIT,77,0,0
12.25.2007 11:00:00,UNIT03LOC1,TSIP ARRIVE,75,0,0
12.25.2007 11:00:00,UNIT03LOC1,ARRIVE SCP,52,1150,663
12.25.2007 11:00:00,UNIT03LOC1,ARRIVE INC,4,166130,62634
12.25.2007 11:00:00,UNIT03LOC1,ARRIVE VIDEO,48,0,0
12.25.2007 11:00:00,UNIT03LOC1,ARRIVEINATING,7,182945,70056
12.25.2007 11:00:00,UNIT03LOC1,PASSING,2,49030,30454
12.25.2007 11:00:00,UNIT03LOC1,VMS INIT,11,0,0
12.25.2007 11:00:00,UNIT03LOC1,VMS ARRIVE,12,0,0
12.25.2007 11:00:00,UNIT03LOC1,CS TECH1INIT INIT,94,130485,67480
12.25.2007 11:00:00,UNIT03LOC1,CS TECH2INIT INIT,97,0,2
12.25.2007 11:00:00,UNIT03LOC1,CS INC TECH1ARRIVE,98,159710,57209
12.25.2007 11:00:00,UNIT03LOC1,CS INC TECH2ARRIVE,99,0,3
12.25.2007 11:00:00,UNIT03LOC1,CS PASSING,90,220445,101247
12.25.2007 11:00:00,UNIT03LOC1,CS INT TECH1-TECH1,92,15275,7539
12.25.2007 11:00:00,UNIT03LOC1,CS INT TECH1-TECH2,93,0,0
12.25.2007 11:00:00,UNIT03LOC1,CS INT TECH2-TECH1,95,0,0
12.25.2007 11:00:00,UNIT03LOC1,CS INT TECH2-TECH2,96,0,0
12.25.2007 11:00:00,UNIT03LOC1,CS INIT TECH1,86,153000,83910
12.25.2007 11:00:00,UNIT03LOC1,CS INIT TECH2,88,0,2
12.25.2007 11:00:00,UNIT03LOC1,CS INIT,91,175570,101583
12.25.2007 11:00:00,UNIT03LOC1,CS ARRIVE TECH1,87,176630,64703
12.25.2007 11:00:00,UNIT03LOC1,CS ARRIVE TECH2,89,5,3
12.25.2007 11:00:00,UNIT03LOC1,CS PASSING,100,43410,29037
12.25.2007 12:00:00,UNIT03LOC1,---,19,0,0
12.25.2007 12:00:00,UNIT03LOC1,---,18,0,0
12.25.2007 12:00:00,UNIT03LOC1,TECH1 INTERNAL,37,14400,6690
12.25.2007 12:00:00,UNIT03LOC1,TECH1 INIT,34,152385,80132
12.25.2007 12:00:00,UNIT03LOC1,TECH1 INIT INIT,40,131370,63889
12.25.2007 12:00:00,UNIT03LOC1,TECH1 ARRIVE,35,176405,59547
12.25.2007 12:00:00,UNIT03LOC1,TECH1-TECH2 INT,38,0,0
12.25.2007 12:00:00,UNIT03LOC1,TECH2 INTERNAL,36,0,0
12.25.2007 12:00:00,UNIT03LOC1,TECH2 INIT,32,0,0
12.25.2007 12:00:00,UNIT03LOC1,TECH2 INIT INIT,41,0,0
12.25.2007 12:00:00,UNIT03LOC1,TECH2 ARRIVE,33,5,3
12.25.2007 12:00:00,UNIT03LOC1,TECH2-TECH1 INT,39,0,0
12.25.2007 12:00:00,UNIT03LOC1,A CATEGORY,156,0,0
12.25.2007 12:00:00,UNIT03LOC1,RADIO-IF CSS,22,324500,132041
12.25.2007 12:00:00,UNIT03LOC1,B CATEGORY,157,0,0
12.25.2007 12:00:00,UNIT03LOC1,C CATEGORY,158,0,0
12.25.2007 12:00:00,UNIT03LOC1,CMN MODE,30,0,0
12.25.2007 12:00:00,UNIT03LOC1,D CATEGORY,159,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS TECH1INIT INIT,109,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS TECH2-TECH1,110,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS TECH2-TECH2,111,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS TECH2INIT INIT,112,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS CSS,17,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS INC-TECH1ARRIVE,113,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS INC-TECH2ARRIVE,114,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS PASSING,105,0,10
12.25.2007 12:00:00,UNIT03LOC1,PS INT TECH1-TECH1,107,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS INT TECH1-TECH2,108,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS INIT TECH1,101,0,1
12.25.2007 12:00:00,UNIT03LOC1,PS INIT TECH2,103,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS INIT,106,0,2
12.25.2007 12:00:00,UNIT03LOC1,PS ARRIVE TECH1,102,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS ARRIVE TECH2,104,0,0
12.25.2007 12:00:00,UNIT03LOC1,PS PASSING,115,0,2
12.25.2007 12:00:00,UNIT03LOC1,DEVICE INIT,16,1270,4099
12.25.2007 12:00:00,UNIT03LOC1,E CATEGORY,160,0,0
12.25.2007 12:00:00,UNIT03LOC1,IMSC HO INC,13,10075,4791
12.25.2007 12:00:00,UNIT03LOC1,IMSC HO INIT,14,7065,4234
12.25.2007 12:00:00,UNIT03LOC1,INC TECH1 ARRIVE,42,160395,52891
12.25.2007 12:00:00,UNIT03LOC1,INC TECH2 ARRIVE,43,5,3
12.25.2007 12:00:00,UNIT03LOC1,INC SCP,53,0,0
12.25.2007 12:00:00,UNIT03LOC1,INC INIT,44,37385,25502
12.25.2007 12:00:00,UNIT03LOC1,INC VIDEO,49,0,10
12.25.2007 12:00:00,UNIT03LOC1,INCNOHO,45,214450,93321
12.25.2007 12:00:00,UNIT03LOC1,PASSING,6,227645,100106
12.25.2007 12:00:00,UNIT03LOC1,PASSING IP,21,0,0
12.25.2007 12:00:00,UNIT03LOC1,INT SCP,56,13065,6125
12.25.2007 12:00:00,UNIT03LOC1,INTERNAL,1,14035,6779
12.25.2007 12:00:00,UNIT03LOC1,ISC INIT,78,0,0
12.25.2007 12:00:00,UNIT03LOC1,ISC INIT INT,79,0,0
12.25.2007 12:00:00,UNIT03LOC1,ISC ARRIVE,80,0,0
12.25.2007 12:00:00,UNIT03LOC1,ISC ARRIVE INT,81,0,0
12.25.2007 12:00:00,UNIT03LOC1,GATE TECH1 INIT,24,149190,75667
12.25.2007 12:00:00,UNIT03LOC1,GATE TECH1 ARRIVE,27,182825,64527
12.25.2007 12:00:00,UNIT03LOC1,GATE TECH2 INIT,25,0,0
12.25.2007 12:00:00,UNIT03LOC1,GATE TECH2 ARRIVE,28,0,0
12.25.2007 12:00:00,UNIT03LOC1,GATE PASSING,26,227645,100105
12.25.2007 12:00:00,UNIT03LOC1,GATE INIT,29,172820,89793
12.25.2007 12:00:00,UNIT03LOC1,MO CSS,23,152400,74843
12.25.2007 12:00:00,UNIT03LOC1,INIT SCP,51,138915,72986
12.25.2007 12:00:00,UNIT03LOC1,INIT INIT,3,128100,61628
12.25.2007 12:00:00,UNIT03LOC1,INIT VIDEO,47,0,0
12.25.2007 12:00:00,UNIT03LOC1,INITINATING,5,149205,79697
12.25.2007 12:00:00,UNIT03LOC1,INIT SCP,54,2880,1701
12.25.2007 12:00:00,UNIT03LOC1,INIT VIDEO,50,0,2
12.25.2007 12:00:00,UNIT03LOC1,INIT,8,172905,89821
12.25.2007 12:00:00,UNIT03LOC1,INIT IP,20,0,0
12.25.2007 12:00:00,UNIT03LOC1,INITNOHO,46,170260,93769
12.25.2007 12:00:00,UNIT03LOC1,PBX INIT,9,0,0
12.25.2007 12:00:00,UNIT03LOC1,PBX ARRIVE,10,0,0
12.25.2007 12:00:00,UNIT03LOC1,SCP INIT,15,0,0
12.25.2007 12:00:00,UNIT03LOC1,SCP SERVICE,31,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP INC,76,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP MM INC,84,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP MM INIT,82,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP MM INIT,85,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP MM ARRIVE,83,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP INIT,74,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP INIT,77,0,0
12.25.2007 12:00:00,UNIT03LOC1,TSIP ARRIVE,75,0,0
12.25.2007 12:00:00,UNIT03LOC1,ARRIVE SCP,52,1270,646
12.25.2007 12:00:00,UNIT03LOC1,ARRIVE INC,4,167140,58067
12.25.2007 12:00:00,UNIT03LOC1,ARRIVE VIDEO,48,0,0
12.25.2007 12:00:00,UNIT03LOC1,ARRIVEINATING,7,182945,64701
12.25.2007 12:00:00,UNIT03LOC1,PASSING,2,43390,27018
12.25.2007 12:00:00,UNIT03LOC1,VMS INIT,11,0,0
12.25.2007 12:00:00,UNIT03LOC1,VMS ARRIVE,12,0,0
12.25.2007 12:00:00,UNIT03LOC1,CS TECH1INIT INIT,94,131370,63889
12.25.2007 12:00:00,UNIT03LOC1,CS TECH2INIT INIT,97,0,0
12.25.2007 12:00:00,UNIT03LOC1,CS INC TECH1ARRIVE,98,160395,52891
12.25.2007 12:00:00,UNIT03LOC1,CS INC TECH2ARRIVE,99,5,3
12.25.2007 12:00:00,UNIT03LOC1,CS PASSING,90,214450,93311
